Unusual,Blog Name,URL,Person's Name,Location,Source,Description
,Beauty touch,http://abeautytouch.blogspot.com/,Chictopia,America,http://muslimahbloggersdirectory.blogspot.com/,"Hello Girls!! Ce jour la,j'ai pensé a vous montrer ma petite Wishlist du make up Elf car j'ai jamais acheté de chez eux,et je veux vraiment testé leurs produits. Donc,j'ai fais des petites recherches et j'ai choisis les produits basic dont j'ai besoin: Fo"
,Bee's and San's,http://beesandsans.blogspot.com/,Bee and San,United Arab Emirates,http://muslimahbloggersdirectory.blogspot.com/,"Hello! Welcome to our Blog !! We are a Mother(Bee) and Daughter(San) who like to cook, craft, Sew and Embroider. Thanks for visiting and hope you'll find something useful here.!!"
,Bella Novela Beauty,http://bellanovela7.wordpress.com/,Bella Novelega,Saudia Arabia,http://muslimahbloggersdirectory.blogspot.com/,Thank you for your visit in my blogThank you for your visit in my blog
,Bows and Pearls,http://zaras-bowsandpearls.blogspot.co.uk/,Sadia,Saudia Arabia,http://muslimahbloggersdirectory.blogspot.com/,It sure feels strange typing away here since I have not blogged in so long! Sincere apologies to all my daily readers/followers/new followers who have been expecting new posts
,Chat With Hanan,http://chat-with-hanan.blogspot.ae/,Hanan AlHidan,London,http://muslimahbloggersdirectory.blogspot.com/,"possible Thton kohl pencils or brushes and selection, and on aspects of the things I really appreciate Asla Ashan stopped Algueta and appreciate Maaitih and worked on the palms."
,Chef in Frame,http://chefinframe.blogspot.com/,SADAF,Pakistan,http://muslimahbloggersdirectory.blogspot.com/,"I am SADAF, from Pakistan, I enjoy Ebook reading, Phototaking... Food is my Passion. I Cook, I Bake... I Love Ice-cream, Brownies, Frosted Cakes, Berries & Yogurt.. and I do wear Frame!"
,Colours of My lIfe,http://naballahchi.blogspot.com/,Naballah,Tobago,http://muslimahbloggersdirectory.blogspot.com/,"Welcome to my blog. I'm Naballah, an island girl from Trinidad and Tobago. Ever since I can remember I have been very passionate about fashion, make-up and anything related to the beauty world. Blogging was a long-time dream of mine and wanted a place where I could share my ideas on makeup,"
,Creativity with Kay,http://www.creativitywithkay.blogspot.com/,,,http://muslimahbloggersdirectory.blogspot.com/,We began this blog to let people discover the best of talents and inspirations out there!
,Deena's Diary,http://dna96diary.blogspot.com/,Siti Adeena Abdul Shukor,,http://muslimahbloggersdirectory.blogspot.com/,"Assalamualaikum wbt... Hey there! Omg, it's been a month I haven't updated anything here. sob sob my deepest apologies from the very core of my heart. Seriously, there's a lot to think about now ( university offers, family, friends, books, love etc) but A..."
,DeesPresence,http://deespresence.blogspot.co.uk/,DeeQa,"Melbourne, Australia",http://muslimahbloggersdirectory.blogspot.com/,"Hello! I'm DeeQa and Welcome to Dees Presence; A personal style diary for modest clothes wearers.My style can be described as authentic, creative and bold. I'm a vintage girl at heart but I diversify my looks by wearing everything and anything that covers me."
,Diary of a style addict,http://diaryofastyleaddict.wordpress.com/,Kiran,,http://muslimahbloggersdirectory.blogspot.com/,Well for starters my name is Kiran and I am currently studying broadcast journalism at university. I hope to one day become a news anchor or a talk show host and if all fails
,Eman's Emanginations,http://strokesofsunshine.blogspot.com/,Eman Siddiqi,,http://muslimahbloggersdirectory.blogspot.com/,"Crazy cat for polka dots, stripes and plaid. Blogger about beauty, fashion, lifestyle and FOOOD! I love red, pink and purple!"
,Embarking Upon Strangeness,http://bilquisthestranger.blogspot.com/,Bilquis,Southern,http://muslimahbloggersdirectory.blogspot.com/,"Hi, I'm Bilquis. I'm a Southern Belle who has always loved the east coast, so I now reside in the DMV area."
,Fidoubeautytester,http://fidoubeautytester.blogspot.com/,Fadwa Haddad,Ifrane,http://muslimahbloggersdirectory.blogspot.com/,"I know it's been that I have not written anything maiiiiis I had a lot of stuff in my Mind.Anyway, today I'll tell you what there is in my makeup bag!"
,Flowetr and Garden,http://khalilflowersandgarden.blogspot.com/,S Khalil,Chicago,http://muslimahbloggersdirectory.blogspot.com/,"I am Prpfessional in Computer Services, Desktop hardware and software- troubleshooting, communication, problem solving, disciplined in approach, process-oriented - follows process and standards, organized and methodical and strong attention to detail"
,From Bikini To Burqa,http://frombikinitoburqa.blogspot.com.au/,,Arabia,http://muslimahbloggersdirectory.blogspot.com/,"A young American girl converts to Islam, marries a Muslim man and moves to another country..."
,Fusions of Elegance,http://fusionsofelegance.blogspot.com/,Mehak Raza,American,http://muslimahbloggersdirectory.blogspot.com/,An American-Pakistani lifestyle blogger that loves all things elegant. 20 years young. Criminal Justice and Accounting Student.
,Hafsamientos,http://hafsamientos.blogspot.com/,Hafsa Garcia,,http://muslimahbloggersdirectory.blogspot.com/,"After reading this article about 5 frightening Muslim phobias it made me think of writing my own list. It seems that there's more than one irrational fear prevalent in some Muslim communities, some of them more amusing than harmful but others are downright unislamic and do nothing but give Muslims a bad reputation! So,"
,Halal Mama,http://halal-mama.blogspot.com/,Joanna Imran,"Luton, United Kingdom",http://muslimahbloggersdirectory.blogspot.com/,"It's 2007, small town in southern Poland. I'm about to finish school and it's time to think about the future. Eventually I make a decision - I'm gonna study in the UK."
,HijabWhispers,http://hijabiwhispers.wordpress.com/,Latifa Mbarak,,http://muslimahbloggersdirectory.blogspot.com/,"I seek refuge in the light of Your Face by which all darkness is dispelled and both this life and the life to come are put in their right course, against incurring your wrath or being the subject of your anger."
,Ilovely,http://www.ilovly.blogspot.com/,,,http://muslimahbloggersdirectory.blogspot.com/,
,"Ibu, hebat kan..",http://hebatkan.blogspot.com/,Shaklee,London,http://muslimahbloggersdirectory.blogspot.com/,"I got to know Shaklee while breastfeeding my third child aged about 8 months (not quite remember) at that time. In seeking a solution to the problem kemerunduman milk, I found with Shaklee. It was a turning point for the 'migration' of my life more meaningful."
,In The Playroom,http://intheplayroom.co.uk/,Anna.,London,http://muslimahbloggersdirectory.blogspot.com/,"In The Playroom is a parenting and lifestyle blog, written by me – Anna. I’m a stay at home mum to my 3 boys, in my late twenties, and we are based in London."
,In the eyes of a Dreaming Muslimah,https://plus.google.com/106029650524185436369/about,,London,http://muslimahbloggersdirectory.blogspot.com/,
,JayBee's Journal,http://www.jaybeejournal.blogspot.com/p/about-me.html#.U4MFvE2SyAI,Jabeen,Pakistan,http://muslimahbloggersdirectory.blogspot.com/,"I'm an average girl living in Karachi, Pakistan. I am currently doing my undergraduate in Actuarial Science and Risk Management from Karachi University. Mathematics is my favorite subject. Apart from nail art blogging, I love reading chic lit and young adult novels."
,JooJoo Azad,,,,http://muslimahbloggersdirectory.blogspot.com/,
,Karima's Crafts,http://www.karimascrafts.com/p/about-me.html,Karima Harous,London,http://muslimahbloggersdirectory.blogspot.com/,On this page I will share with you some educational topics which may be of interest to parents that Homeschool or take a keen interest in their children's Education.
,Kisah Yang belum Berakhir,http://auntacu81.blogspot.com/,Samrah,Malaysia,http://muslimahbloggersdirectory.blogspot.com/,"m what I am...^_^...apa yang baik itu dari Allah, dan apa yang buruk itu dari saya"
,LIFE IN A PERFUME BOTTLE,,,,http://muslimahbloggersdirectory.blogspot.com/,Blog not found
,Leelee's Blog Beauté,http://www.blogbeaute.info/p/about-me_17.html,Laetita,London,http://muslimahbloggersdirectory.blogspot.com/,"Born in the year 1982 ""Laetitia"" is the mother of three beautiful kids, Freelance Softwares Tests Ingineering, Passionate Makeup arts (without practice), she followed her artistic studies (without end). That's how she created her blog Beauty & Lifestyle, and is now in the Blog"
,"Lil MISS ""M""",http://lil-miss-m.blogspot.com.au/,"Lil MISS ""M""",Australia,http://muslimahbloggersdirectory.blogspot.com/,"Welcome to the world of Lil MISS “M”. I’m 20, Palestinian Muslim living in Australia. This blog is a bit of fun to share a little bit of everything and the happenings within my life. I love make up, fashion and all things in between"
,Lust for Blush,http://bellabobot.blogspot.com/,Bella,Malaysian,http://muslimahbloggersdirectory.blogspot.com/,"Hi There, I,m Bella Currently 22 years old. Prroud to be Malaysian, Majoring in accounting."
,Memoirs of an Oklahoma Niqabi,http://oklahomaniqabi.blogspot.com/,Fatimah As-Siddiqah,Norman,http://muslimahbloggersdirectory.blogspot.com/,"Asalaam alaikum ar ramatuallahi wa barakatuhu. I pray that this finds all of you out there in good health and eemaan. A week or so ago while I was at work,"
,Mrs Gaeul,http://mrsgaeul.com/,Autumn,America,http://muslimahbloggersdirectory.blogspot.com/,I ’m Autumn. I’m so much more than a short blurb can explain. My passion is trying to live the best life I can
,Musings Of A Random Jewel,http://musingsofarandomjewel.blogspot.ae/,,,http://muslimahbloggersdirectory.blogspot.com/,Blog not found
,Muslim In The Big City,http://musliminthebigcity.blogspot.co.uk/,Rukaiya,London,http://muslimahbloggersdirectory.blogspot.com/,"My name is Rukaiya, and where I live, many people can't pronounce it properly"
,Muslima Blog,http://haddadlove.blogspot.com/,,,http://muslimahbloggersdirectory.blogspot.com/,Blog not found
,Muslimah writing,,,,http://muslimahbloggersdirectory.blogspot.com/,Blog not found
,Muslimamah,http://muslimamah.blogspot.com/,,,http://muslimahbloggersdirectory.blogspot.com/,Blog not found
,My Fashionary,http://www.myfashionary.com/,glimpse,Bangladesh,http://muslimahbloggersdirectory.blogspot.com/,"Blessed be this blog to share with you a special place in it in everything that comes to Bali, from her relationship with Asia Balashan, books, movies, cities who have visited, or Asia in Bali where Mahpet Osolv with you and others. And for any questions or concerns or other InshaAllah be kept in service."
,My Journey to Islam,http://maryamjmc.wordpress.com/,Maryam JMC,America,http://muslimahbloggersdirectory.blogspot.com/,"I had a wonderful date with my papa yesterday. We talked about Islam, marriage, & other future plans. I love him. May Allah bless him."
,Nail Mania,http://myownnailart.blogspot.com/,,,http://muslimahbloggersdirectory.blogspot.com/,Blog not found
,No 31,,,,http://muslimahbloggersdirectory.blogspot.com/,Blog not found
,Party of 5 in Calgary,http://sincerelysalma.blogspot.com/,Salma,London,http://muslimahbloggersdirectory.blogspot.com/,"I am salma, wife to (guy from the other slide of the fence aka baba) ,mom to iman. I am 28 years old."
,PrincessLiya,http://www.princessliya.com/,Liya,New York,http://muslimahbloggersdirectory.blogspot.com/,I am Liya *Pet Name*. Born as the first baby of my sweet parents. I am new to the world and still learning from things around me. As of today I am fifty days old. Here I wish to scribble my journey through life.. Insha Allah..!
,Proud_Mum,http://actionmum.blogspot.co.uk/,Lara,London,http://muslimahbloggersdirectory.blogspot.com/,"I have decided to write my story, I do not know why, I do not know to whom. All I know is I have to tell it. Maybe for people who are in similar situation as me, and who can now think they are not alone in this, or maybe it’s simply a cry for help. It may not sound horrible to you, it may not even sound important to you, but it is my reality every day for almost the past two years, and it is ever so daunting to me as it was two years back"
,Querencia,,,,http://muslimahbloggersdirectory.blogspot.com/,
,Random Rants of a Muslima,http://rantsofamuslima.blogspot.ca/,,,http://muslimahbloggersdirectory.blogspot.com/,
,Random Thoughts,http://randomthoughtsforim.blogspot.com/,Manal Ibaham,London,http://muslimahbloggersdirectory.blogspot.com/,"I'm a striving muslimah! Just after stepping out of my teens and joining my work, I am into writing this blog with whatever that strikes my mind and am interested after seeing on the internet."
,Revolution Of Hijab,http://revolutionofhijab.blogspot.com/,,,http://muslimahbloggersdirectory.blogspot.com/,
,S Nur,,,,http://muslimahbloggersdirectory.blogspot.com/,
,Sadaf,,,,http://muslimahbloggersdirectory.blogspot.com/,
,Seeking To Better,http://seekingtobetter.com/,Ubha,,http://muslimahbloggersdirectory.blogspot.com/,I'm Ubah.Writing is a form of catharsis for me - a therapy of sorts.Heal with me.
,She is on her twenties,http://vinteepoucos.com.br/?lang=en,,,http://muslimahbloggersdirectory.blogspot.com/,
,Skin Care Blog by Maria Hussain,http://mariahussain.blogspot.com/,Maria Hussain,Pakistan,http://muslimahbloggersdirectory.blogspot.com/,"Hi. Welcome to my blog. I am Maria, a university student. I am cuurently living in islamabad pakistan ."
,THE TRUTH SEEKER SADAQ – TA WA BARAR – TA,http://ummeahmad.wordpress.com/,Irish,South africa,http://muslimahbloggersdirectory.blogspot.com/,The Mujlisul Ulama is a body of qualified Ulama who have qualified Muftis in its ranks. The Islamic subjects are well researched and the Fatawa are all in terms of the principles of the Shariah.
,The Black Jubah,http://www.theblackjubah.blogspot.com/,,Malaysia,http://muslimahbloggersdirectory.blogspot.com/,"I am a mother of 5, a stepmother of 5, was a Nurse in Assunta PJ, Jeddah in Saudi Arabia and Clinical Instructor PUSRAWI, used to study and work at USM, Kelantan. Now a full time housewife"
,The Blushing Giraffe,http://www.theblushinggiraffe.com/p/about.html,Iqra,,http://muslimahbloggersdirectory.blogspot.com/,"Hello and welcome to my beauty blog! My name is Iqra and I am currently a first year Psychology student, who has a slightly unhealthy obsession with all things beauty (and getting bargains too!)"
,The Filipina Chiq,http://filipinachiq.ambizione.net/,Aliyah laine,Hong kong,http://muslimahbloggersdirectory.blogspot.com/,"Name: Aaliyah Laine O. Khan, Age: Twenty-Seven ,Birth month: February ,Status: Married ,Occupation: Housewife ,Horoscope: Aquarius"
,The Teal Tadjine,http://thetealtadjine.blogspot.com/,Henrietta,Jeddah,http://muslimahbloggersdirectory.blogspot.com/,"My name is Henrietta, some call me Henia. I’m the cook, recipe developer, picture taker and author of this blog. I hope you enjoy the site."
,TheCherryFactor,http://www.thecherryfactor.com/,Chahrazad,Netherlands,http://muslimahbloggersdirectory.blogspot.com/,"Hello. Welcome to TheCherryFactor.com! I will first introduce myself. I’m Chahrazad, 21 years old and owner of this fashion & beauty blog. I live in The Netherlands and am from origin Moroccan."
,What a Girl Needs,http://beautyeverday.blogspot.com/,Khawla Haddad,London,http://muslimahbloggersdirectory.blogspot.com/,"You already know That exercising Makes your heart healthier, but new research suggests it actually Makes your brain healthier, too. Say goodbye to the dumb jock Stereotype!"
,Yezarck,http://www.yezarck.co.uk/,samar Asamorhoe,London,http://muslimahbloggersdirectory.blogspot.com/,I am a mixed media artist based in Newcastle upon-Tyne. I run my own sewing business from home.
,Zahed,http://ww.randomerscloud.blogspot.com/,,,http://muslimahbloggersdirectory.blogspot.com/,Blog not found
,Zeeke,http://zeekedesigns.blogspot.com.au/,,,http://muslimahbloggersdirectory.blogspot.com/,Blog not found
,afternoonlattes,http://afternoonlattes.wordpress.com/,Mya,London,http://muslimahbloggersdirectory.blogspot.com/,"Hi There! My name is Mya. I am 18 years old and currently studying graphic design at a local university. I have a passion for the arts, ever since I was young Iv indulged in drawing and painting. As I grew up I developed it into a love for photography, design and even fashion."
,ahijabisdiary,http://ahijabisdiary.blogspot.ae/,Abeel Qadeer,U.A.E,http://muslimahbloggersdirectory.blogspot.com/,I am a foodie.. i admit it!! Don't get me wrong. This is a recent obsession. I was not like this before.
,al fatiha homeschool,http://alqursy123.wordpress.com/,Bilal,London,http://muslimahbloggersdirectory.blogspot.com/,"Assalam u alaikum warahmatullahi wabarakatuh,….welcome to our Al-fatiha homeschool blog.as a full time mother of 2 beautiful boys..aged 4(mohamed) and 2(bilal)….eager to share with u our homeschool"
,allthatsheis,http://www.allthatsheis.com/p/who-is-she.html,Saida,Kenya,http://muslimahbloggersdirectory.blogspot.com/,"I’m Saida (Sa-ee-dah), I was born in Kenya, and raised in Denmark. I’m a mother of two girls Sakeenah (7) and Saffiyah (5), who always manage to keep my mind spinning in circles. I'm married to Isaac who always pushes me to grow stronger and better in everything that I do"
,blogKeindahanTarbiyah,http://blogkeindahantarbiyah.blogspot.com/,Nurfatin Azilime,,http://muslimahbloggersdirectory.blogspot.com/,"ismillahirrahmanirrahim... Kaifahalukum ya akhi wa ukht? Moga terus kuat & sabar dlm mengharungi liku2 hidup yg mndatang...InsyaAllah =) Teringat saye tentang satu kata2 yg saya petik dr buku ""Maza Ya'ni Intima' Lil-Islam"" (Apa ertinya saya menganut Is"
,cupcakedania,http://cupcakedania.blogspot.com/,Dania,London,http://muslimahbloggersdirectory.blogspot.com/,"My name is Dania and I am the owner of this blog. 18 years old college/high school (2nd year) student and have an Iraqi background. Even though I am a Hijabi, that doesn't stop me from loving fashio"
,familyluvcrafts,http://familyluvcrafts.blogspot.sg/,Sana Sadiq,America,http://muslimahbloggersdirectory.blogspot.com/,"I am a happily married woman, presently working as a part time draftsperson and a mother to a teenage girl.During my spare time, I love crocheting, reading books, flower arrangement and always find something interesting to do."
,familyluvcrafts101,https://plus.google.com/113713214861201329443/posts,Fardawsa Yusuf,South africa,http://muslimahbloggersdirectory.blogspot.com/,"Bismillaah What men love about women. Psychology Today tells us from a research: ""I can talk to my female friends and be nurtured. Bro’s don’t nurture bro’s. We can talk and we can get deep and very real and practical, but all men come from women. That nurt..."
,hrhkulsoomhussain,http://www.kayhussain.blogspot.com/,,,http://muslimahbloggersdirectory.blogspot.com/,Blog not found
,inspired by shaykh hamza yusuf,http://www.kayhussain.blogspot.com/,Noora Deen,Japan,http://muslimahbloggersdirectory.blogspot.com/,"Last Ramadan started like no other Ramadan in my whole life… Every Ramadan, I expect blessings, I expect Fethe (enlightment) at the end o..."
,islamwich,http://islamwich.com/,Noora Deen,North Asia,http://muslimahbloggersdirectory.blogspot.com/,"This northern Caribbean gal currently lives at the intersection of creative and analytical. Corbin does not always speak in the third person, but does hold (tightly) a degree in literary humor with a concentration in sarcas"
,ispyGLITTER,http://ispyglitter.blogspot.co.uk/,Hafsha,England,http://muslimahbloggersdirectory.blogspot.com/,"Hi :) I'm Hafsah, a 20 year old History student from England. I spend lots of my time reading beauty, fashion and lifestyle blogs and decided that I also wanted a little space on the internet where I could share my thoughts and hopefully inspire people. I like to blog about make-up, clothes, my travels and anything else that pops into my mind, so watch this space!"
,mellowmuslimah,http://mellowmuslimah.com/,Melanie,Saudia Arabia,http://muslimahbloggersdirectory.blogspot.com/,"i’ve found that as a new-Muslim, convert, revert (so many titles that all mean the same thing) you tend to see and think about things a little, if not, a lot more differently than before and its nice to share these thoughts with like-minded people.As a new Muslim it can be challenging finding others who respect and identify with your new perspective on life."
,moghtareba,http://moghtareba.com/2014/05/26/%D9%85%D8%B1%D8%AD%D8%A8-%D8%B4%D9%87%D8%B1-%D8%A7%D9%84%D8%B5%D9%88%D9%85-%D8%AE%D8%B7%D8%A9-%D9%84%D8%A5%D8%B3%D8%AA%D9%82%D8%A8%D8%A7%D9%84-%D8%A7%D9%84%D8%B4%D9%87%D8%B1-%D8%A7%D9%84%D9%83-2/,Tafrishah,London,http://muslimahbloggersdirectory.blogspot.com/,The third day ended on Thank God .. I am knowing I am remiss in lay-up but I'm a photographer every need and God willing Hahthm along
,my own space,http://tjelinatjelina.blogspot.com/,Sana,Saudia Arabia,http://muslimahbloggersdirectory.blogspot.com/,"I am an administrator at the Property Industy, love coffee, baking, crafting sometimes do, learn food photography n basically like learning something new .. TQ Sahabats bgt dah stop by this blog that contains personal graffiti writer. All photos n contents that definitely belongs to the author and personal rights.Yaaaa copying prohibited. Makasiiih"
,"nothing much, really",http://nothingmuch18.blogspot.com/,Iman,Saudia Arabia,http://muslimahbloggersdirectory.blogspot.com/,"Sometimes, i feel so embarrassed of myself. I feel so lame and childish and i regret some decisions i've made. Like i shoudnt have done that you know. And did i tell you that i have a new twitter account? Yeah do follow me alright twitter.com/imansyafiqa_"
,simplyEram speaks,http://simplyeramspeaks.wordpress.com/,Eram Rasool,UAE,http://muslimahbloggersdirectory.blogspot.com/,"My name is Eram Rasool. I’m a UAE resident hailing from the Incredible India. I’m a mother to a hell-raiser, aka my son Hamdan. I love reading books, listening to good music. Semi tech freak and semi cosmetics junkie. Serious history buff and also a mild photography enthusiast. Hate cooking but love eating good foo"
,the HEHS lady,http://thehehslady.blogspot.com/,asha k,Malaysian,http://muslimahbloggersdirectory.blogspot.com/,"To update on my babywearing journey story, let me tell in short - Start to have babywearing awareness when my dearest friend Syifa, add me to Malaysian Babywearers group in Facebook , dah lama dah rasanya tapi tak perasan sangat group tu - Bila Hannah El A.."
,the emo wolverine writes,http://www.the-emo-wolverine-writes.blogspot.com/,,,http://muslimahbloggersdirectory.blogspot.com/,Blog not found
,these little fingers,http://theselittlefingers.blogspot.com.au/,Fathima Razick,Australia,http://muslimahbloggersdirectory.blogspot.com/,Match the ObjectsWith the outline I love to watch how children learn with play ... Here is a simple activity you can set up for your toddler or preschooler. My son really enjoyed this activity! Preschoolers can play with puzzles without even realizing how
